filename,ra,dec,lag_ms,lag_error,is_significant,lag_type
glg_tte_n9_bn240118508_v00.fit,49.21875000000001,-54.34091230386124,-16140.725189079007,1.0,True,negative
glg_tte_n9_bn240118725_v00.fit,305.15625,-12.32998415024295,440.6425821057975,1.0,True,positive
glg_tte_n9_bn240123742_v00.fit,312.18749999999994,18.524391073865775,-11521.366628923455,1.0,True,negative
glg_tte_n9_bn240125867_v00.fit,80.859375,22.993394314297802,-3410.2300125497213,1.0,True,negative
glg_tte_n9_bn240127202_v00.fit,301.38157894736844,-61.943837023156725,28169.976718306774,1.0,True,positive
glg_tte_n9_bn240129632_v00.fit,107.9296875,33.51005606625301,-12361.375592196187,1.0,True,negative
glg_tte_n9_bn240204630_v00.fit,101.6015625,-2.3880154632687858,6428.928251864531,1.0,True,positive
glg_tte_n9_bn240205662_v00.fit,209.17968749999997,37.16889965599944,-69000.46847648383,1.0,True,negative
glg_tte_n9_bn240205852_v00.fit,301.2890625,20.105509787916,20539.03492047706,1.0,True,positive
glg_tte_n9_bn240205926_v00.fit,352.1938775510204,-53.57223328098857,-16221.43516133081,1.0,True,negative
glg_tte_n9_bn240207639_v00.fit,162.2596153846154,51.25580694880489,-13090.07177566969,1.0,True,negative
glg_tte_n9_bn240209263_v00.fit,256.5,71.6475002354226,34930.1721883994,1.0,True,positive
glg_tte_n9_bn240213841_v00.fit,166.64062499999997,-20.42361536381095,40668.8664998653,1.0,True,positive
glg_tte_n9_bn240215648_v01.fit,137.4609375,-9.59406822686046,17009.693489935366,1.0,True,positive
glg_tte_n9_bn240215670_v01.fit,103.359375,-17.896089316234637,40590.49895147592,1.0,True,positive
glg_tte_n9_bn240215828_v00.fit,309.3243243243244,-48.5322537274423,-77920.27307001805,1.0,True,negative
glg_tte_n9_bn240216456_v00.fit,46.25,-76.81353334098657,6720.465454924526,1.0,True,positive
glg_tte_n9_bn240218084_v00.fit,162.421875,7.48163126424695,32360.23327735154,1.0,True,positive
glg_tte_n9_bn240220469_v00.fit,55.8984375,26.61009781073391,10460.184624514171,1.0,True,positive
glg_tte_n9_bn240222369_v00.fit,141.03658536585365,-59.67778522657882,44448.74430025592,1.0,True,positive
glg_tte_n9_bn240226236_v00.fit,342.421875,-24.296477994805652,16300.631452154676,1.0,True,positive
glg_tte_n9_bn240226815_v00.fit,289.8,-43.008633994236924,-1220.8806852045332,1.0,True,negative
glg_tte_n9_bn240227195_v00.fit,68.37662337662337,-61.56696379051533,15580.974414054728,1.0,True,positive
glg_tte_n9_bn240229588_v00.fit,198.984375,16.64603991239297,1532.7618894428153,1.0,True,positive
glg_tte_n9_bn240303513_v00.fit,304.1015625,1.1937484371410718,26561.344427393826,1.0,True,positive
glg_tte_n9_bn240303837_v00.fit,328.7109375,-39.45089470914608,22399.722298996578,1.0,True,positive
glg_tte_n9_bn240305409_v00.fit,20.68548387096774,-43.40685848593699,28969.478236735606,1.0,True,positive
glg_tte_n9_bn240305928_v00.fit,259.453125,-5.079715792733479,11669.967490720152,1.0,True,positive
glg_tte_n9_bn240306282_v00.fit,20.390624999999996,-41.41118863809925,48871.6302175872,1.0,True,positive
glg_tte_n9_bn240308268_v00.fit,77.68867924528301,50.48004426244293,-6340.632608682234,1.0,True,negative
glg_tte_n9_bn240310236_v00.fit,312.53906249999994,-3.5833216984719782,-38599.81973982279,1.0,True,negative
glg_tte_n9_bn240314480_v00.fit,143.0859375,22.669609871750378,43679.23101390524,1.0,True,positive
glg_tte_n9_bn240315464_v00.fit,199.68749999999997,24.95302078772749,-41669.079023835984,1.0,True,negative
glg_tte_n9_bn240317405_v00.fit,223.59375,18.524391073865775,2780.845620191987,1.0,True,positive
glg_tte_n9_bn240317454_v00.fit,279.0,46.96497733995481,35119.05623970194,1.0,True,positive
glg_tte_n9_bn240318119_v00.fit,275.27343749999994,-4.78019184719916,-6420.361790084281,1.0,True,negative
glg_tte_n9_bn240318180_v00.fit,268.09322033898303,-45.78396716177504,6590.2409643157025,1.0,True,positive
glg_tte_n9_bn240320729_v00.fit,148.56164383561645,63.07261938698223,9099.027034149543,1.0,True,positive
glg_tte_n9_bn240320831_v00.fit,274.921875,-34.590574976176626,-17090.67841154305,1.0,True,negative
glg_tte_n9_bn240328515_v00.fit,230.97656249999997,-3.5833216984719782,31850.3701314183,1.0,True,positive
glg_tte_n9_bn240328798_v00.fit,223.59375,-20.42361536381095,-52821.03557403476,1.0,True,negative
glg_tte_n9_bn240329905_v00.fit,259.1015625,-4.78019184719916,-21950.069413294692,1.0,True,negative
glg_tte_n9_bn240331997_v00.fit,31.289062499999996,1.1937484371410718,14420.61064436887,1.0,True,positive
glg_tte_n9_bn240402989_v00.fit,220.4296875,29.31319896416834,62019.81215107388,1.0,True,positive
glg_tte_n9_bn240403149_v00.fit,226.0546875,39.45089470914606,-30649.075746470866,1.0,True,negative
glg_tte_n9_bn240403498_v00.fit,5.273437499999999,-16.957763300004153,-2640.550973169734,1.0,True,negative
glg_tte_n9_bn240404110_v00.fit,257.34375,-27.615881983844705,-29410.37680138851,1.0,True,negative
glg_tte_n9_bn240405630_v00.fit,289.3359375,37.921650784291785,59299.033005055644,1.0,True,positive
glg_tte_n9_bn240405932_v00.fit,262.1900826446281,44.59799149300626,9058.485412033642,1.0,True,positive
glg_tte_n9_bn240407042_v00.fit,352.1900826446281,44.59799149300626,-33490.5835195833,1.0,True,negative
glg_tte_n9_bn240408043_v00.fit,353.16964285714283,48.141207794360284,3078.7147689083627,1.0,True,positive
glg_tte_n9_bn240411073_v00.fit,242.57812499999997,40.62018519067267,-3201.013609977264,1.0,True,negative
glg_tte_n9_bn240414098_v00.fit,187.8488372093023,58.160368554338,-64499.344537317855,1.0,True,negative
glg_tte_n9_bn240415269_v00.fit,203.10810810810813,76.44554826498828,-3151.0363306047725,1.0,True,negative
glg_tte_n9_bn240417782_v00.fit,27.076271186440678,-45.78396716177504,-23180.26278659034,1.0,True,negative
glg_tte_n9_bn240420190_v00.fit,255.5859375,-26.610097810733922,-38419.84740369647,1.0,True,negative
glg_tte_n9_bn240421224_v00.fit,304.5,-79.0187139489105,-26241.43099173509,1.0,True,negative
glg_tte_n9_bn240421405_v00.fit,297.421875,-19.15501007356374,29.945597033197107,1.0,True,positive
glg_tte_n9_bn240422112_v00.fit,256.8103448275862,-68.67919198537577,38799.64947039751,1.0,True,positive
glg_tte_n9_bn240422389_v00.fit,285.00000000000006,50.86815892553735,-42649.73460616921,1.0,True,negative
glg_tte_n9_bn240425015_v00.fit,226.53846153846152,46.1781796469964,24181.013199415953,1.0,True,positive
glg_tte_n9_bn240428627_v00.fit,178.59374999999997,21.06181760164929,11000.82724246331,1.0,True,positive
glg_tte_n9_bn240429628_v00.fit,13.359375,17.896089316234637,-818.6822782024354,1.0,True,negative
glg_tte_n9_bn240430806_v00.fit,200.7421875,1.7907846593289463,-170.0116343938076,1.0,True,negative
glg_tte_n9_bn240501455_v00.fit,257.34375,26.944358180475724,-15850.140768567771,1.0,True,negative
glg_tte_n9_bn240502228_v00.fit,122.6953125,18.209956864283004,-21440.65104506164,1.0,True,negative
glg_tte_n9_bn240502600_v00.fit,310.07812499999994,26.944358180475724,481.03436634488895,1.0,True,positive
glg_tte_n9_bn240502906_v00.fit,192.5,70.16502666715499,-84620.0798240831,1.0,True,negative
glg_tte_n9_bn240504217_v00.fit,64.6875,-6.279288322550267,-3059.433246653586,1.0,True,negative
glg_tte_n9_bn240507006_v00.fit,184.5703125,-22.669609871750392,-42809.89421417324,1.0,True,negative
glg_tte_n9_bn240509721_v00.fit,241.5234375,18.839404547275457,125769.21211829054,1.0,True,positive
glg_tte_n9_bn240511754_v00.fit,337.14843749999994,3.583321698471966,17111.316071727866,1.0,True,positive
glg_tte_n9_bn240513307_v00.fit,146.25,-27.615881983844705,-25489.578354651952,1.0,True,negative
glg_tte_n9_bn240513682_v00.fit,8.4375,39.838439976999084,35539.69487653901,1.0,True,positive
glg_tte_n9_bn240514169_v00.fit,5.578512396694214,44.59799149300626,-63229.01557892406,1.0,True,negative
glg_tte_n9_bn240514431_v00.fit,164.88281249999997,23.969482317759674,-10199.801999346222,1.0,True,negative
glg_tte_n9_bn240516150_v00.fit,210.5357142857143,-58.91977535280316,-15249.32804531605,1.0,True,negative
glg_tte_n9_bn240517612_v00.fit,254.27710843373492,-59.298952349144834,16649.854393342754,1.0,True,positive
glg_tte_n9_bn240519213_v00.fit,298.7068965517241,-68.67919198537577,3118.1194035112353,1.0,True,positive
glg_tte_n9_bn240521631_v00.fit,8.414634146341463,-43.804487962974946,-70099.07137772233,1.0,True,negative
glg_tte_n9_bn240523401_v00.fit,316.05468749999994,-19.4712206344907,42191.023294998515,1.0,True,positive
glg_tte_n9_bn240525491_v00.fit,278.483606557377,44.20152985105137,-1220.3811376193923,1.0,True,negative
glg_tte_n9_bn240525697_v00.fit,205.31249999999997,-12.941631985423351,22930.27998412301,1.0,True,positive
glg_tte_n9_bn240527297_v00.fit,306.9140625,-12.024699180565822,-9748.49391705834,1.0,True,negative
glg_tte_n9_bn240527586_v00.fit,127.96874999999997,-12.941631985423351,7150.645851189054,1.0,True,positive
glg_tte_n9_bn240528121_v00.fit,85.78124999999999,39.065494664452594,-30069.950998495853,1.0,True,negative
glg_tte_n9_bn240602419_v00.fit,197.57812499999997,-26.94435818047575,4598.602004809386,1.0,True,positive
glg_tte_n9_bn240603102_v00.fit,325.1953125,-20.10550978791601,1152.485624057567,1.0,True,positive
glg_tte_n9_bn240603423_v00.fit,272.4609375,-34.95386525718846,-18100.346253734457,1.0,True,negative
glg_tte_n9_bn240604587_v00.fit,165.9375,25.61308321640181,3440.9551291844223,1.0,True,positive
glg_tte_n9_bn240604594_v00.fit,172.96875,-12.32998415024295,86970.1544364663,1.0,True,positive
glg_tte_n9_bn240604936_v00.fit,128.72093023255815,74.2345483270482,9209.924400477918,1.0,True,positive
glg_tte_n9_bn240605171_v00.fit,90.3515625,-40.22818472806109,36218.625574179394,1.0,True,positive
glg_tte_n9_bn240605338_v00.fit,67.85156249999999,34.95386525718846,6239.746897421729,1.0,True,positive
glg_tte_n9_bn240606565_v00.fit,39.7167,-50.333,-5761.110463774485,1.0,True,negative
glg_tte_n9_bn240607459_v00.fit,17.929687499999996,-32.089951256280315,-7029.912650481322,1.0,True,negative
glg_tte_n9_bn240608104_v00.fit,331.52343749999994,19.471220634490685,43400.770102531,1.0,True,positive
glg_tte_n9_bn240608126_v00.fit,144.84375,38.3009224658677,10271.007646925671,1.0,True,positive
glg_tte_n9_bn240610002_v00.fit,294.2578125,8.38553864708132,22210.429165644884,1.0,True,positive
glg_tte_n9_bn240611444_v00.fit,273.46153846153845,75.7091526867135,52388.62756892196,1.0,True,positive
glg_tte_n9_bn240612503_v00.fit,316.05468749999994,5.379378991112076,10759.93634046891,1.0,True,positive
glg_tte_n9_bn240612511_v00.fit,329.0625,11.110881800003272,-6446.028986913659,1.0,True,negative
glg_tte_n9_bn240613991_v00.fit,262.01612903225805,-67.18972162985978,66800.59507269246,1.0,True,positive
glg_tte_n9_bn240615744_v00.fit,333.508064516129,43.406858485936986,36300.826592890786,1.0,True,positive
glg_tte_n9_bn240616234_v00.fit,150.8203125,20.105509787916,41719.779726635374,1.0,True,positive
glg_tte_n9_bn240616382_v00.fit,242.9296875,2.3880154632687733,-12389.950054684505,1.0,True,negative
glg_tte_n9_bn240617599_v00.fit,331.171875,6.8800792278706355,33729.94389338265,1.0,True,positive
glg_tte_n9_bn240619466_v00.fit,116.71875000000001,17.896089316234637,67230.01517690594,1.0,True,positive
glg_tte_n9_bn240624251_v00.fit,117.0703125,-7.782714385390946,-172370.0871838307,1.0,True,negative
glg_tte_n9_bn240624805_v00.fit,239.0625,-6.279288322550267,1329.5287450535413,1.0,True,positive
glg_tte_n9_bn240625314_v00.fit,117.7734375,-4.181528273111476,6339.711279031496,1.0,True,positive
glg_tte_n9_bn240625957_v00.fit,89.29687499999999,-11.719760305788782,-1040.3283303000308,1.0,True,negative
glg_tte_n9_bn240627839_v00.fit,215.27027027027026,48.5322537274423,5159.3595918800265,1.0,True,positive
glg_tte_n9_bn240628817_v00.fit,195.82031249999997,-30.69158768492234,-20758.36486445576,1.0,True,negative
glg_tte_n9_bn240629704_v00.fit,314.6484375,-38.68218745348945,-19320.116198681004,1.0,True,negative
glg_tte_n9_bn240702885_v00.fit,339.9609375,13.861949672048635,3222.05634431217,1.0,True,positive
glg_tte_n9_bn240704855_v00.fit,137.38938053097348,47.749650829136584,-6529.741317372678,1.0,True,negative
glg_tte_n9_bn240710643_v00.fit,240.1171875,-13.248014905676952,-11400.08624127133,1.0,True,negative
glg_tte_n9_bn240710717_v00.fit,285.11718749999994,7.180755781458272,19630.351231677905,1.0,True,positive
glg_tte_n9_bn240715239_v00.fit,8.4375,-29.656013541178424,28.79611986749916,1.0,True,positive
glg_tte_n9_bn240718270_v00.fit,252.07031249999994,-27.279612735978088,-2.865343800155526,1.0,True,negative
glg_tte_n9_bn240720017_v00.fit,99.84374999999999,41.41118863809925,40689.62463304377,1.0,True,positive
glg_tte_n9_bn240726339_v00.fit,113.9516129032258,67.18972162985978,-26161.571187954338,1.0,True,negative
glg_tte_n9_bn240727250_v01.fit,145.7667,-67.167,64800.977609246474,1.0,True,positive
glg_tte_n9_bn240727994_v00.fit,114.9609375,-34.228866327812575,10510.171139562908,1.0,True,positive
glg_tte_n9_bn240731597_v00.fit,8.008474576271187,-45.78396716177504,38380.96649170418,1.0,True,positive
glg_tte_n9_bn240801138_v00.fit,24.960937499999996,24.624318352164074,54749.653796230086,1.0,True,positive
glg_tte_n9_bn240804796_v00.fit,266.1585365853658,59.67778522657882,-12880.522935575707,1.0,True,negative
glg_tte_n9_bn240805085_v00.fit,191.36363636363635,-53.18725897079299,28210.779547030914,1.0,True,positive
glg_tte_n9_bn240807238_v00.fit,333.94736842105266,-83.05156816397722,62306.400590599755,1.0,True,positive
glg_tte_n9_bn240807920_v00.fit,298.44,-43.008633994236924,-21929.979275442918,1.0,True,negative
glg_tte_n9_bn240810880_v00.fit,140.2734375,-41.014499665730526,37000.747062181574,1.0,True,positive
glg_tte_n9_bn240814164_v00.fit,48.1640625,-4.181528273111476,4949.558151809708,1.0,True,positive
glg_tte_n9_bn240814483_v00.fit,39.43298969072165,53.95678248481785,-44690.97329551833,1.0,True,negative
glg_tte_n9_bn240814785_v00.fit,136.1842105263158,47.35757623319898,7527.967608924276,1.0,True,positive
glg_tte_n9_bn240817057_v00.fit,226.93965517241378,-46.571847413449596,39598.61850620526,1.0,True,positive
glg_tte_n9_bn240821721_v00.fit,227.72727272727275,77.9166850933892,-3269.6384014706778,1.0,True,negative
glg_tte_n9_bn240821775_v00.fit,348.3984375,-13.861949672048635,54951.71674072769,1.0,True,positive
glg_tte_n9_bn240824549_v00.fit,15.468749999999998,-19.78804941066958,50290.239973743046,1.0,True,positive
glg_tte_n9_bn240824640_v00.fit,150.8203125,-27.953186883381143,76118.80025901458,1.0,True,positive
glg_tte_n9_bn240825662_v00.fit,341.01562499999994,6.279288322550267,12.008374692838306,1.0,True,positive
glg_tte_n9_bn240828622_v00.fit,219.02343749999997,35.68533471265204,-20707.85936203879,1.0,True,negative
glg_tte_n9_bn240829058_v00.fit,203.5,56.63719837020753,3162.5053128046593,1.0,True,positive
glg_tte_n9_bn240830177_v00.fit,151.875,81.21982231598935,-17260.29002212904,1.0,True,negative
glg_tte_n9_bn240831710_v00.fit,289.61538461538464,46.1781796469964,7051.317453890584,1.0,True,positive
glg_tte_n9_bn240905053_v00.fit,270.0,-19.78804941066958,-23709.882178110794,1.0,True,negative
glg_tte_n9_bn240905186_v00.fit,266.1328125,16.95776330000414,-91.05477719468821,1.0,True,negative
glg_tte_n9_bn240905357_v00.fit,173.671875,0.2984168674869415,-34049.84136791628,1.0,True,negative
glg_tte_n9_bn240905443_v00.fit,217.39436619718313,-63.82365762183778,17829.77413902259,1.0,True,positive
glg_tte_n9_bn240908574_v00.fit,42.5390625,39.45089470914606,-26649.595584257804,1.0,True,negative
glg_tte_n9_bn240910167_v00.fit,15.8203125,3.583321698471966,31230.780907751898,1.0,True,positive
glg_tte_n9_bn240910488_v00.fit,171.2109375,29.999999999999993,-11358.203746009904,1.0,True,negative
glg_tte_n9_bn240912074_v00.fit,153.28124999999997,24.296477994805652,10559.57060978993,1.0,True,positive
glg_tte_n9_bn240913140_v00.fit,68.5546875,13.861949672048635,-12109.503091641407,1.0,True,negative
glg_tte_n9_bn240913488_v00.fit,16.171875,12.32998415024295,4961.368899683341,1.0,True,positive
glg_tte_n9_bn240913836_v00.fit,90.0,-14.169522214770062,8749.756306725216,1.0,True,positive
glg_tte_n9_bn240914298_v00.fit,293.203125,28.971532223711293,-1438.2393923439952,1.0,True,negative
glg_tte_n9_bn240916058_v00.fit,232.73437499999994,-6.880079227870648,-21619.348159028963,1.0,True,negative
glg_tte_n9_bn240916609_v00.fit,56.953125,16.64603991239297,26661.526597201322,1.0,True,positive
glg_tte_n9_bn240918872_v00.fit,220.4296875,18.839404547275457,36040.72065924189,1.0,True,positive
glg_tte_n9_bn240929826_v00.fit,356.7073170731707,74.97216337375242,5540.674686743649,1.0,True,positive
glg_tte_n9_bn240930721_v00.fit,314.29687499999994,40.62018519067267,-102379.1691921264,1.0,True,negative
glg_tte_n9_bn241002260_v00.fit,331.9565217391304,-64.57355318327413,-10129.978662241645,1.0,True,negative
glg_tte_n9_bn241008917_v00.fit,112.85156249999999,-14.477512185929934,-69.58566284188764,1.0,True,negative
glg_tte_n9_bn241010743_v00.fit,312.890625,12.941631985423339,37409.84470072096,1.0,True,positive
glg_tte_n9_bn241013041_v00.fit,254.17968749999997,-32.089951256280315,-22289.52282282217,1.0,True,negative
glg_tte_n9_bn241013936_v00.fit,149.765625,-32.44286613851178,-23740.801784037492,1.0,True,negative
glg_tte_n9_bn241016073_v00.fit,69.25781249999999,13.861949672048635,26691.05251878857,1.0,True,positive
glg_tte_n9_bn241016467_v00.fit,9.4921875,1.7907846593289463,37021.0707478956,1.0,True,positive
glg_tte_n9_bn241016680_v00.fit,122.34374999999999,-39.065494664452615,-29128.944831788693,1.0,True,negative
glg_tte_n9_bn241024337_v00.fit,116.36718749999997,-27.279612735978088,-6548.916653402159,1.0,True,negative
glg_tte_n9_bn241024647_v00.fit,163.4765625,-2.3880154632687858,-1540.6563501539779,1.0,True,negative
glg_tte_n9_bn241025067_v00.fit,320.1923076923077,80.48652047286616,71279.63046109822,1.0,True,positive
glg_tte_n9_bn241025546_v00.fit,255.5859375,7.782714385390946,-25079.474086197453,1.0,True,negative
glg_tte_n9_bn241025650_v00.fit,153.31858407079648,47.749650829136584,-55929.85035319594,1.0,True,negative
glg_tte_n9_bn241026946_v00.fit,300.15,52.80185378173063,-619.6049471441961,1.0,True,negative
glg_tte_n9_bn241029097_v00.fit,323.78906249999994,7.180755781458272,-7789.4184627576615,1.0,True,negative
glg_tte_n9_bn241030242_v00.fit,323.2894736842106,76.07742270175356,894.4613839521714,1.0,True,positive
glg_tte_n9_bn241030774_v00.fit,52.734375,36.05358859962301,-78880.84239815442,1.0,True,negative
glg_tte_n9_bn241104771_v00.fit,32.34375,31.738394244764443,13371.446926823717,1.0,True,positive
glg_tte_n9_bn241105671_v00.fit,60.65217391304347,-46.9649773399548,-36069.141922194125,1.0,True,negative
glg_tte_n9_bn241112076_v00.fit,154.3359375,-1.1937484371410847,-97980.05507744741,1.0,True,negative
glg_tte_n9_bn241114960_v00.fit,4.5703125,-0.596841830507027,-30440.59517179516,1.0,True,negative
glg_tte_n9_bn241115191_v00.fit,256.9921875,15.71386104800821,-4781.636054708295,1.0,True,negative
glg_tte_n9_bn241115554_v00.fit,85.42968749999999,2.3880154632687733,-66288.4409070177,1.0,True,negative
glg_tte_n9_bn241115755_v00.fit,29.11764705882353,45.38920300540005,43171.408897239795,1.0,True,positive
glg_tte_n9_bn241117125_v00.fit,2.4609375,16.95776330000414,28.720836524987742,1.0,True,positive
glg_tte_n9_bn241117845_v00.fit,323.4375,22.993394314297802,95150.51587332306,1.0,True,positive
glg_tte_n9_bn241118615_v00.fit,321.328125,25.61308321640181,24728.968238192003,1.0,True,positive
glg_tte_n9_bn241119350_v00.fit,247.8515625,-15.094787099543193,-28760.22315563455,1.0,True,negative
glg_tte_n9_bn241120246_v00.fit,192.91666666666666,49.702390326630685,-12129.65153519618,1.0,True,negative
glg_tte_n9_bn241129064_v00.fit,245.7421875,0.5968418305070143,-9950.513997989683,1.0,True,negative
glg_tte_n9_bn241130968_v00.fit,99.4921875,-26.610097810733922,22541.61078747418,1.0,True,positive
glg_tte_n9_bn241201564_v00.fit,318.13043478260863,46.96497733995481,16210.36895560611,1.0,True,positive
glg_tte_n9_bn241201622_v00.fit,180.35156249999997,2.3880154632687733,-2419.3986815791122,1.0,True,negative
glg_tte_n9_bn241204152_v00.fit,313.2421875,4.181528273111476,14011.242763044003,1.0,True,positive
glg_tte_n9_bn241206505_v00.fit,217.0879120879121,56.25546743858108,-6490.1031588004735,1.0,True,negative
glg_tte_n9_bn241207371_v00.fit,288.77952755905517,42.2103698396502,-7109.545550705173,1.0,True,negative
glg_tte_n9_bn241207869_v00.fit,235.546875,-14.78593022605343,-56640.00349176892,1.0,True,negative
glg_tte_n9_bn241209233_v00.fit,156.4453125,12.024699180565822,-33420.20724360465,1.0,True,negative
glg_tte_n9_bn241209308_v00.fit,116.36718749999997,-1.1937484371410847,-65030.96393748881,1.0,True,negative
glg_tte_n9_bn241209458_v00.fit,191.6015625,-1.790784659328959,-29739.7638670351,1.0,True,negative
glg_tte_n9_bn241209769_v00.fit,52.734375,7.48163126424695,-23711.988153328835,1.0,True,negative
glg_tte_n9_bn241211100_v00.fit,268.59375,-31.039240010397894,-7500.366883866061,1.0,True,negative
glg_tte_n9_bn241212390_v01.fit,44.296875,6.279288322550267,59340.91435472124,1.0,True,positive
glg_tte_n9_bn241221016_v00.fit,81.2109375,27.279612735978088,8329.513324782998,1.0,True,positive
glg_tte_n9_bn241223506_v00.fit,160.3125,-34.590574976176626,-899.1882638456285,1.0,True,negative
glg_tte_n9_bn241226940_v00.fit,78.3984375,7.782714385390946,82908.48202712924,1.0,True,positive
glg_tte_n9_bn241228165_v00.fit,351.6333,33.483,-28620.17979361244,1.0,True,negative
glg_tte_n9_bn241228176_v00.fit,122.34374999999999,14.169522214770062,50.089547019164975,1.0,True,positive
glg_tte_n9_bn241229067_v00.fit,275.1923076923077,61.189776278717034,35441.50872308622,1.0,True,positive
glg_tte_n9_bn250101968_v00.fit,71.71874999999999,-3.8823720030295705,1750.1128610272092,1.0,True,positive
glg_tte_n9_bn250102943_v00.fit,340.3571428571429,42.60980697763761,77200.70510372064,1.0,True,positive
glg_tte_n9_bn250103415_v00.fit,29.0667,-21.483,2958.891598758841,1.0,True,positive
glg_tte_n9_bn250107210_v00.fit,309.27966101694915,45.78396716177502,-5790.592966013731,1.0,True,negative
glg_tte_n9_bn250107482_v00.fit,107.22222222222221,60.05627904951215,-8740.91993924187,1.0,True,negative
glg_tte_n9_bn250109262_v00.fit,86.484375,1.4922462896203395,19570.442071142847,1.0,True,positive
glg_tte_n9_bn250113273_v00.fit,107.2265625,-27.953186883381143,4639.272457371306,1.0,True,positive
glg_tte_n9_bn250116524_v00.fit,270.0,-19.15501007356374,559.4436023870062,1.0,True,positive
glg_tte_n9_bn250117849_v00.fit,253.4765625,-25.282603043311997,16209.170931253837,1.0,True,positive
glg_tte_n9_bn250118772_v00.fit,264.375,38.3009224658677,-80329.71276419511,1.0,True,negative
glg_tte_n9_bn250119083_v00.fit,230.2734375,41.81031489577859,64450.371718913644,1.0,True,positive
glg_tte_n9_bn250119352_v00.fit,306.56249999999994,21.06181760164929,-8750.669330951834,1.0,True,negative
glg_tte_n9_bn250119945_v00.fit,164.1796875,15.094787099543193,22258.267316030116,1.0,True,positive
glg_tte_n9_bn250121983_v00.fit,224.64843749999997,-36.423573642331164,-45289.22184559857,1.0,True,negative
glg_tte_n9_bn250122636_v00.fit,265.78124999999994,25.61308321640181,-2569.9561011274745,1.0,True,negative
glg_tte_n9_bn250126208_v00.fit,337.14843749999994,-12.024699180565822,13468.449509449702,1.0,True,positive
glg_tte_n9_bn250127635_v00.fit,127.96874999999997,-19.15501007356374,-61289.55082380093,1.0,True,negative
glg_tte_n9_bn250128440_v00.fit,286.4189189189189,62.696660020273754,10500.44338195562,1.0,True,positive
glg_tte_n9_bn250128683_v00.fit,265.69565217391306,-46.9649773399548,-2581.785922682478,1.0,True,negative
glg_tte_n9_bn250201417_v00.fit,115.3960396039604,-52.416011889394284,-11730.240129738868,1.0,True,negative
glg_tte_n9_bn250202047_v00.fit,294.60937499999994,-28.971532223711293,-112630.87015365467,1.0,True,negative
glg_tte_n9_bn250202165_v00.fit,347.34375,16.64603991239297,8120.0965933847565,1.0,True,positive
glg_tte_n9_bn250202841_v00.fit,300.1546391752577,-53.95678248481785,18199.245608652604,1.0,True,positive
glg_tte_n9_bn250204279_v00.fit,2.4609375,29.999999999999993,-12799.820508298822,1.0,True,negative
glg_tte_n9_bn250204311_v00.fit,108.98437499999999,-24.296477994805652,-5999.6186506381655,1.0,True,negative
glg_tte_n9_bn250205893_v00.fit,125.4833,45.583,71210.65064830547,1.0,True,positive
glg_tte_n9_bn250206827_v00.fit,223.69565217391306,-64.57355318327413,8742.906937801868,1.0,True,positive
glg_tte_n9_bn250207053_v00.fit,12.656249999999998,-12.32998415024295,-2120.983399281689,1.0,True,negative
glg_tte_n9_bn250208211_v00.fit,191.25,-11.719760305788782,-5170.072924183928,1.0,True,negative
glg_tte_n9_bn250210230_v00.fit,150.1171875,-25.282603043311997,-2238.692666749721,1.0,True,negative
glg_tte_n9_bn250212035_v00.fit,281.79611650485435,51.64299443168207,-14709.888428243657,1.0,True,negative
glg_tte_n9_bn250214231_v00.fit,122.95275590551182,-42.210369839650205,64689.49862317281,1.0,True,positive
glg_tte_n9_bn250215105_v00.fit,157.5,-35.31877290301153,-59180.61859061709,1.0,True,negative
glg_tte_n9_bn250216848_v00.fit,213.0722891566265,59.298952349144834,-38820.9916861627,1.0,True,negative
glg_tte_n9_bn250217325_v00.fit,154.3359375,2.3880154632687733,-15040.184268273986,1.0,True,negative
glg_tte_n9_bn250217477_v00.fit,232.03124999999997,34.59057497617661,-14750.541323321851,1.0,True,negative
glg_tte_n9_bn250217996_v00.fit,131.484375,33.8687046016565,-41088.36274614499,1.0,True,negative
glg_tte_n9_bn250223430_v00.fit,3.9285714285714284,42.60980697763761,-53269.921096469436,1.0,True,negative
glg_tte_n9_bn250223679_v00.fit,260.859375,39.065494664452594,-44128.69324242142,1.0,True,negative
glg_tte_n9_bn250223692_v00.fit,343.12499999999994,-39.8384399769991,15331.231934712197,1.0,True,positive
glg_tte_n9_bn250225268_v00.fit,58.35937500000001,-38.30092246586769,-39789.5251109247,1.0,True,negative
glg_tte_n9_bn250225819_v00.fit,303.45,-40.833,14670.4012118729,1.0,True,positive
glg_tte_n9_bn250226274_v00.fit,220.4296875,23.31795706533424,9281.019549130133,1.0,True,positive
glg_tte_n9_bn250226938_v00.fit,284.4140625,-11.415157742730495,-45659.37986551083,1.0,True,negative
glg_tte_n9_bn250228308_v01.fit,95.08695652173913,-46.9649773399548,-60889.714453062814,1.0,True,negative
glg_tte_n9_bn250302574_v00.fit,235.546875,11.71976030578877,23741.834678302337,1.0,True,positive
glg_tte_n9_bn250305645_v00.fit,223.59375,-3.8823720030295705,-31580.150495003352,1.0,True,negative
glg_tte_n9_bn250307832_v00.fit,265.42968749999994,1.7907846593289463,-34730.85740378783,1.0,True,negative
glg_tte_n9_bn250309029_v00.fit,48.33333333333333,60.05627904951215,-47150.83295508012,1.0,True,negative
